//<Version>ODV Spreadsheet V4.0</Version>
//<Creator>Simona@SIMONA-TOSH</Creator>
//<CreateTime>2014-05-29T01:20:43</CreateTime>
//<Software>Ocean Data View 4.5.3</Software>
//<Source>C:/MEDATLAS_LIGURE/Maps/DYOMEI1981.odv</Source>
//<SourceLastModified>2014-04-17T15:47:37</SourceLastModified>
//<DataField>GeneralField</DataField>
//<DataType>GeneralType</DataType>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	PRES [DECIBAR=10000 PASCALS]	TEMP [CELSIUS DEGREE]	PSAL [P.S.U.]
							40.0000	14.5780	38.1590
							50.0000	13.9710	38.1730
							60.0000	13.6780	38.2560
							70.0000	13.4690	38.2830
							80.0000	13.1900	38.2770
							90.0000	13.0840	38.3030
							100.0000	13.0450	38.3250
							110.0000	13.0430	38.3460
							120.0000	13.0360	38.3650
							130.0000	13.0560	38.3900
							140.0000	13.0610	38.4080
							150.0000	13.0530	38.4160
							160.0000	13.0350	38.4210
							170.0000	13.0610	38.4380
							180.0000	13.0750	38.4450
							190.0000	13.1040	38.4600
							200.0000	13.1110	38.4660
							210.0000	13.1210	38.4720
							220.0000	13.1220	38.4760
							230.0000	13.1320	38.4830
							240.0000	13.1290	38.4850
							250.0000	13.1360	38.4860
							260.0000	13.1360	38.4920
							270.0000	13.1260	38.4910
							280.0000	13.1300	38.4930
							290.0000	13.1550	38.5040
							300.0000	13.1590	38.5060
							310.0000	13.1590	38.5070
							320.0000	13.1590	38.5070
							330.0000	13.1520	38.5060
							340.0000	13.1450	38.5040
							350.0000	13.1310	38.5020
							360.0000	13.0970	38.4920
							370.0000	13.1020	38.4940
							380.0000	13.1030	38.4950
							390.0000	13.1190	38.5010
							400.0000	13.1170	38.5010
							410.0000	13.1100	38.5000
							420.0000	13.0990	38.4980
							430.0000	13.0920	38.4950
							440.0000	13.0770	38.4910
							450.0000	13.0680	38.4900
							460.0000	13.0660	38.4890
							470.0000	13.0660	38.4890
							480.0000	13.0680	38.4890
							490.0000	13.0680	38.4910
							500.0000	13.0650	38.4900
							510.0000	13.0580	38.4880
							520.0000	13.0480	38.4860
							530.0000	13.0450	38.4850
							540.0000	13.0420	38.4840
							550.0000	13.0380	38.4850
							560.0000	13.0330	38.4830
							570.0000	13.0470	38.4860
							580.0000	13.0510	38.4880
							590.0000	13.0520	38.4880
							600.0000	13.0490	38.4870
							610.0000	13.0380	38.4850
							620.0000	13.0330	38.4830
							630.0000	13.0290	38.4800
							640.0000	13.0260	38.4810
							650.0000	13.0220	38.4790
							660.0000	13.0150	38.4750
							670.0000	13.0140	38.4760
							680.0000	13.0160	38.4770
							690.0000	13.0180	38.4770
							700.0000	13.0130	38.4760
							710.0000	13.0040	38.4740
							720.0000	12.9990	38.4720
							730.0000	12.9990	38.4710
							740.0000	12.9950	38.4700
							750.0000	12.9920	38.4680
							760.0000	12.9870	38.4670
							770.0000	12.9820	38.4660
							780.0000	12.9760	38.4640
							790.0000	12.9720	38.4630
							800.0000	12.9710	38.4610
							810.0000	12.9680	38.4610
							820.0000	12.9650	38.4610
							830.0000	12.9610	38.4580
							840.0000	12.9590	38.4580
							850.0000	12.9560	38.4570
							860.0000	12.9570	38.4580
							870.0000	12.9580	38.4580
							880.0000	12.9580	38.4570
							890.0000	12.9570	38.4560
							900.0000	12.9550	38.4550
							910.0000	12.9530	38.4550
							920.0000	12.9490	38.4540
							930.0000	12.9490	38.4540
							940.0000	12.9490	38.4520
							950.0000	12.9480	38.4530
							960.0000	12.9440	38.4510
							970.0000	12.9430	38.4490
							980.0000	12.9420	38.4510
							990.0000	12.9430	38.4510
							1000.0000	12.9420	38.4500
							1010.0000	12.9460	38.4500
							1020.0000	12.9530	38.4520
							1030.0000	12.9530	38.4530
							1040.0000	12.9540	38.4520
							1050.0000	12.9550	38.4520
							1060.0000	12.9560	38.4520
							1070.0000	12.9580	38.4520
							1080.0000	12.9580	38.4530
							1090.0000	12.9590	38.4530
							1100.0000	12.9600	38.4520
							1110.0000	12.9620	38.4530
							1120.0000	12.9610	38.4520
							1130.0000	12.9600	38.4520
							1140.0000	12.9600	38.4520
							1150.0000	12.9640	38.4520
							1160.0000	12.9720	38.4550
							1170.0000	12.9790	38.4580
							1180.0000	12.9830	38.4590
							1190.0000	12.9860	38.4590
							1200.0000	12.9880	38.4590
DYOME I	01210	C	1981-07-13	8.73300	42.77500	0	0.0000	22.2950	38.2470
							10.0000	20.6940	38.1970
							20.0000	19.1940	38.1840
							30.0000	15.4670	38.1470
							40.0000	14.4950	38.2080
							50.0000	13.8350	38.2280
							60.0000	13.5070	38.2460
							70.0000	13.3640	38.2650
							80.0000	13.2310	38.2660
							90.0000	13.1220	38.2550
							100.0000	13.1190	38.2840
							110.0000	13.0760	38.2980
							120.0000	13.0490	38.3090
							130.0000	13.0440	38.3290
							140.0000	13.0430	38.3510
							150.0000	13.0560	38.3750
							160.0000	13.0660	38.3860
							170.0000	13.0950	38.4070
							180.0000	13.1250	38.4240
							190.0000	13.1380	38.4340
							200.0000	13.1720	38.4540
							210.0000	13.2220	38.4770
							220.0000	13.2490	38.4880
							230.0000	13.2560	38.4950
							240.0000	13.2710	38.5040
							250.0000	13.3180	38.5230
							260.0000	13.3320	38.5290
							270.0000	13.2920	38.5200
							280.0000	13.2890	38.5200
							290.0000	13.2890	38.5210
							300.0000	13.2940	38.5250
							310.0000	13.3050	38.5320
							320.0000	13.3280	38.5400
							330.0000	13.3440	38.5480
							340.0000	13.3580	38.5530
							350.0000	13.3500	38.5510
							360.0000	13.3480	38.5520
							370.0000	13.3520	38.5530
							380.0000	13.3150	38.5420
							390.0000	13.3000	38.5410
							400.0000	13.3190	38.5490
							410.0000	13.3200	38.5490
							420.0000	13.3200	38.5510
							430.0000	13.3140	38.5510
							440.0000	13.3070	38.5490
							450.0000	13.3010	38.5470
							460.0000	13.3010	38.5470
							470.0000	13.2960	38.5450
							480.0000	13.2840	38.5430
							490.0000	13.2750	38.5410
							500.0000	13.2710	38.5410
							510.0000	13.2730	38.5410
							520.0000	13.2450	38.5330
							530.0000	13.2130	38.5250
							540.0000	13.2020	38.5230
							550.0000	13.1960	38.5220
							560.0000	13.1950	38.5210
							570.0000	13.1830	38.5190
							580.0000	13.1740	38.5160
							590.0000	13.1620	38.5120
							600.0000	13.1520	38.5100
							610.0000	13.1400	38.5080
							620.0000	13.1330	38.5060
							630.0000	13.1280	38.5040
							640.0000	13.1210	38.5020
							650.0000	13.1130	38.5000
							660.0000	13.1080	38.4990
							670.0000	13.0930	38.4960
							680.0000	13.0930	38.4960
							690.0000	13.0880	38.4930
							700.0000	13.0830	38.4920
							710.0000	13.0800	38.4900
							720.0000	13.0740	38.4900
							730.0000	13.0730	38.4890
							740.0000	13.0730	38.4890
							750.0000	13.0730	38.4900
							760.0000	13.0720	38.4880
							770.0000	13.0710	38.4870
							780.0000	13.0720	38.4880
							790.0000	13.0730	38.4880
							800.0000	13.0740	38.4880
							810.0000	13.0740	38.4890
							820.0000	13.0720	38.4860
							830.0000	13.0690	38.4870
							840.0000	13.0690	38.4860
							850.0000	13.0680	38.4850
							860.0000	13.0700	38.4850
							870.0000	13.0700	38.4850
							880.0000	13.0710	38.4850
							890.0000	13.0720	38.4850
							900.0000	13.0730	38.4850
							910.0000	13.0740	38.4840
							920.0000	13.0740	38.4840
							930.0000	13.0740	38.4840
							940.0000	13.0740	38.4840
							950.0000	13.0740	38.4830
							960.0000	13.0750	38.4830
							970.0000	13.0740	38.4840
							980.0000	13.0740	38.4830
							990.0000	13.0720	38.4820
							1000.0000	13.0680	38.4810
							1010.0000	13.0650	38.4800
							1020.0000	13.0630	38.4780
							1030.0000	13.0630	38.4790
							1040.0000	13.0630	38.4780
							1050.0000	13.0630	38.4790
							1060.0000	13.0640	38.4780
							1070.0000	13.0660	38.4790
							1080.0000	13.0670	38.4790
							1090.0000	13.0650	38.4780
							1100.0000	13.0640	38.4780
							1110.0000	13.0650	38.4780
							1120.0000	13.0650	38.4750
							1130.0000	13.0640	38.4760
							1140.0000	13.0650	38.4770
							1150.0000	13.0660	38.4770
							1160.0000	13.0670	38.4770
							1170.0000	13.0660	38.4790
DYOME I	01220	C	1981-07-13	8.95000	42.80800	0	0.0000	22.0580	38.2710
							10.0000	20.7370	38.1940
							20.0000	18.6700	38.1510
							30.0000	15.6420	38.1200
							40.0000	14.2940	38.1340
							50.0000	13.5920	38.1410
							60.0000	13.3280	38.1760
							70.0000	13.2030	38.2120
							80.0000	13.1740	38.2370
							90.0000	13.1260	38.2490
							100.0000	13.0850	38.2740
							110.0000	13.0780	38.2910
							120.0000	13.0900	38.3140
							130.0000	13.1160	38.3520
							140.0000	13.1370	38.3790
							150.0000	13.1470	38.3910
							160.0000	13.1530	38.3990
							170.0000	13.1450	38.4030
							180.0000	13.1730	38.4230
							190.0000	13.1980	38.4400
							200.0000	13.2300	38.4520
							210.0000	13.2090	38.4530
							220.0000	13.1520	38.4460
							230.0000	13.2030	38.4660
							240.0000	13.1680	38.4640
							250.0000	13.1980	38.4740
							260.0000	13.2190	38.4850
							270.0000	13.2390	38.4940
							280.0000	13.2660	38.5100
							290.0000	13.3190	38.5300
							300.0000	13.3510	38.5420
							310.0000	13.3660	38.5470
							320.0000	13.3690	38.5500
							330.0000	13.3730	38.5530
							340.0000	13.3680	38.5510
							350.0000	13.3380	38.5470
							360.0000	13.3290	38.5460
							370.0000	13.2890	38.5320
							380.0000	13.2090	38.5100
							390.0000	13.1130	38.4830
							400.0000	13.1030	38.4830
							410.0000	13.1350	38.4920
							420.0000	13.1230	38.4910
							430.0000	13.1450	38.4990
							440.0000	13.1920	38.5130
							450.0000	13.2170	38.5280
							460.0000	13.2780	38.5460
							470.0000	13.2960	38.5490
							480.0000	13.2940	38.5470
							490.0000	13.2780	38.5450
							500.0000	13.2650	38.5400
							510.0000	13.2390	38.5320
							520.0000	13.2300	38.5320
							530.0000	13.2270	38.5310
							540.0000	13.2230	38.5310
							550.0000	13.2180	38.5280
							560.0000	13.2100	38.5280
							570.0000	13.2060	38.5260
							580.0000	13.2140	38.5310
							590.0000	13.2120	38.5290
							600.0000	13.1860	38.5210
							610.0000	13.1790	38.5200
							620.0000	13.1850	38.5240
							630.0000	13.2020	38.5280
							640.0000	13.2060	38.5290
							650.0000	13.2020	38.5280
							660.0000	13.1880	38.5230
							670.0000	13.1930	38.5260
							680.0000	13.1910	38.5250
							690.0000	13.1870	38.5230
							700.0000	13.1790	38.5210
							710.0000	13.1750	38.5200
							720.0000	13.1720	38.5200
							730.0000	13.1730	38.5190
							740.0000	13.1700	38.5190
							750.0000	13.1690	38.5180
							760.0000	13.1680	38.5190
							770.0000	13.1680	38.5180
							780.0000	13.1650	38.5160
							790.0000	13.1600	38.5140
							800.0000	13.1500	38.5130
							810.0000	13.1480	38.5110
							820.0000	13.1340	38.5070
							830.0000	13.1250	38.5090
DYOME I	01230	C	1981-07-13	9.11700	42.92500	0	0.0000	22.2800	38.2720
							10.0000	20.8940	38.2450
							20.0000	18.8400	38.2930
							30.0000	16.9770	38.2020
							40.0000	14.7960	38.1540
							50.0000	13.8010	38.1800
							60.0000	13.2990	38.1760
							70.0000	13.1600	38.2070
							80.0000	13.1620	38.2610
							90.0000	13.1090	38.2790
							100.0000	13.0960	38.3000
							110.0000	13.1130	38.3350
							120.0000	13.1290	38.3600
							130.0000	13.1430	38.3770
							140.0000	13.1450	38.3860
							150.0000	13.1450	38.3980
							160.0000	13.0980	38.4000
							170.0000	13.0980	38.4060
							180.0000	13.0910	38.4080
							190.0000	13.1000	38.4160
							200.0000	13.1230	38.4300
							210.0000	13.1360	38.4370
							220.0000	13.1430	38.4440
							230.0000	13.1530	38.4510
							240.0000	13.1590	38.4550
							250.0000	13.1640	38.4590
							260.0000	13.1690	38.4640
							270.0000	13.1730	38.4670
							280.0000	13.1770	38.4710
							290.0000	13.1790	38.4730
							300.0000	13.1850	38.4780
							310.0000	13.1970	38.4840
							320.0000	13.2020	38.4880
							330.0000	13.2020	38.4900
							340.0000	13.2080	38.4940
							350.0000	13.2100	38.4960
							360.0000	13.2130	38.4990
							370.0000	13.2230	38.5030
							380.0000	13.2130	38.5020
							390.0000	13.2080	38.5010
							400.0000	13.2060	38.5020
							410.0000	13.2220	38.5100
							420.0000	13.2380	38.5140
							430.0000	13.2480	38.5190
							440.0000	13.2360	38.5180
							450.0000	13.2270	38.5140
							460.0000	13.2280	38.5150
							470.0000	13.2260	38.5140
							480.0000	13.2120	38.5100
							490.0000	13.2070	38.5080
							500.0000	13.1870	38.5030
							510.0000	13.1880	38.5040
							520.0000	13.1940	38.5070
							530.0000	13.2000	38.5100
							540.0000	13.2050	38.5120
							550.0000	13.2090	38.5130
							560.0000	13.2130	38.5140
							570.0000	13.2180	38.5170
							580.0000	13.2420	38.5270
							590.0000	13.2550	38.5310
							600.0000	13.2520	38.5320
							610.0000	13.2560	38.5350
							620.0000	13.2580	38.5350
							630.0000	13.2630	38.5390
							640.0000	13.2480	38.5340
							650.0000	13.2330	38.5310
							660.0000	13.2270	38.5290
							670.0000	13.2280	38.5290
							680.0000	13.2290	38.5310
							690.0000	13.2240	38.5290
							700.0000	13.2150	38.5260
							710.0000	13.2150	38.5260
							720.0000	13.2200	38.5280
							730.0000	13.2200	38.5270
							740.0000	13.2130	38.5270
							750.0000	13.2000	38.5230
							760.0000	13.1890	38.5210
							770.0000	13.1730	38.5160
							780.0000	13.1610	38.5130
							790.0000	13.1550	38.5110
							800.0000	13.1500	38.5100
							810.0000	13.1410	38.5080
							820.0000	13.1350	38.5060
							830.0000	13.1260	38.5040
							840.0000	13.1210	38.5020
							850.0000	13.1170	38.5010
							860.0000	13.1130	38.5000
							870.0000	13.1120	38.5000
							880.0000	13.1130	38.4990
							890.0000	13.1140	38.4990
							900.0000	13.1140	38.4990
							910.0000	13.1130	38.4980
							920.0000	13.1100	38.4960
							930.0000	13.1010	38.4940
							940.0000	13.0940	38.4920
							950.0000	13.0890	38.4910
							960.0000	13.0860	38.4910
							970.0000	13.0820	38.4890
							980.0000	13.0790	38.4890
							990.0000	13.0740	38.4850
							1000.0000	13.0620	38.4820
							1010.0000	13.0560	38.4820
							1020.0000	13.0500	38.4790
							1030.0000	13.0470	38.4780
							1040.0000	13.0430	38.4770
							1050.0000	13.0410	38.4770
							1060.0000	13.0420	38.4770
							1070.0000	13.0410	38.4770
							1080.0000	13.0400	38.4770
							1090.0000	13.0380	38.4750
							1100.0000	13.0360	38.4730
							1110.0000	13.0320	38.4730
							1120.0000	13.0270	38.4700
							1130.0000	13.0260	38.4710
							1140.0000	13.0270	38.4720
							1150.0000	13.0240	38.4700
							1160.0000	13.0170	38.4680
							1170.0000	13.0140	38.4670
DYOME I	01240	C	1981-07-13	9.28300	43.04200	0	0.0000	21.8830	38.1860
							10.0000	21.1680	38.1410
							20.0000	19.7420	38.1230
							30.0000	19.2220	38.1500
							40.0000	16.1270	38.0410
							50.0000	14.3430	38.1440
							60.0000	13.8290	38.1690
							70.0000	13.4910	38.1870
							80.0000	13.1500	38.1860
							90.0000	13.0890	38.2210
							100.0000	13.0500	38.2520
							110.0000	13.0600	38.2700
							120.0000	13.0900	38.2940
							130.0000	13.0960	38.3080
							140.0000	13.0960	38.3220
							150.0000	13.0930	38.3340
							160.0000	13.0880	38.3380
							170.0000	13.0880	38.3440
							180.0000	13.0910	38.3470
							190.0000	13.0930	38.3490
							200.0000	13.0920	38.3550
							210.0000	13.0900	38.3590
DYOME I	01250	C	1981-07-13	8.95000	43.27500	0	0.0000	22.6680	38.5160
							10.0000	20.1530	38.3990
							20.0000	17.6310	38.1390
							30.0000	14.9010	38.2290
							40.0000	14.1660	38.2540
							50.0000	13.7370	38.2700
							60.0000	13.4700	38.2760
							70.0000	13.2410	38.2980
							80.0000	13.1280	38.3370
							90.0000	13.1290	38.3830
							100.0000	13.0720	38.4020
							110.0000	13.0530	38.4170
							120.0000	13.0890	38.4410
							130.0000	13.1220	38.4620
							140.0000	13.1290	38.4720
							150.0000	13.1280	38.4780
							160.0000	13.1310	38.4840
							170.0000	13.1320	38.4900
							180.0000	13.1350	38.4960
							190.0000	13.1320	38.4990
							200.0000	13.1230	38.4980
							210.0000	13.1130	38.5000
							220.0000	13.1020	38.5000
							230.0000	13.1060	38.5020
							240.0000	13.1070	38.5030
							250.0000	13.0950	38.5000
							260.0000	13.0800	38.4970
							270.0000	13.0690	38.4950
							280.0000	13.0630	38.4950
							290.0000	13.0590	38.4940
							300.0000	13.0560	38.4940
							310.0000	13.0540	38.4940
							320.0000	13.0490	38.4940
							330.0000	13.0410	38.4920
							340.0000	13.0360	38.4920
							350.0000	13.0300	38.4900
							360.0000	13.0240	38.4890
							370.0000	13.0210	38.4890
							380.0000	13.0200	38.4870
							390.0000	13.0090	38.4840
							400.0000	13.0030	38.4820
							410.0000	12.9930	38.4800
							420.0000	12.9860	38.4790
							430.0000	12.9820	38.4780
							440.0000	12.9680	38.4730
							450.0000	12.9620	38.4730
							460.0000	12.9620	38.4730
							470.0000	12.9580	38.4730
							480.0000	12.9540	38.4720
							490.0000	12.9530	38.4710
							500.0000	12.9500	38.4710
							510.0000	12.9470	38.4700
							520.0000	12.9450	38.4690
							530.0000	12.9440	38.4700
							540.0000	12.9430	38.4680
							550.0000	12.9410	38.4680
